datetime,production_nuclear,production_thermal,production_renewable,production_heat_power,production_hydro,production_pumped_hydro,consumption_total
15.09.2020 12:00:00,7690,1272,3494,3864,554,0,15249
15.09.2020 11:00:00,7695,1248,3155,3926,476,0,15283
15.09.2020 10:00:00,7713,1334,2419,4105,489,0,15340
15.09.2020 09:00:00,7729,1425,1543,4582,405,324,15300
15.09.2020 08:00:00,7751,1469,899,4547,587,0,14927
15.09.2020 07:00:00,7731,1448,750,4298,486,0,14262
15.09.2020 06:00:00,7747,1304,718,3746,128,0,12856
15.09.2020 05:00:00,7736,1217,546,3581,206,0,12106
15.09.2020 04:00:00,7727,1191,550,3605,127,0,11923
15.09.2020 03:00:00,7729,1155,529,3545,384,0,11912
15.09.2020 02:00:00,7728,1137,561,3483,271,0,12223
15.09.2020 01:00:00,7695,1118,627,3643,148,0,12541
15.09.2020 00:00:00,7704,1126,657,4228,122,325,13313
14.09.2020 23:00:00,7689,1138,726,4440,251,644,14235
14.09.2020 22:00:00,7691,1338,764,5416,403,782,15572
14.09.2020 21:00:00,7688,1454,804,5584,800,937,16705
14.09.2020 20:00:00,7675,1464,673,5468,1366,952,17005
14.09.2020 19:00:00,7675,1460,607,5190,803,646,15989
14.09.2020 18:00:00,7692,1456,1156,5018,1187,279,15908
14.09.2020 17:00:00,7637,1441,1949,4696,423,0,15601
14.09.2020 16:00:00,7492,1394,2543,4042,741,0,15406
14.09.2020 15:00:00,7422,1192,3047,3902,552,0,14938
14.09.2020 14:00:00,7441,1181,3382,3952,847,0,15604
14.09.2020 13:00:00,7444,1178,3475,3798,533,0,14919
14.09.2020 12:00:00,7458,1173,3405,3921,429,0,15054
14.09.2020 11:00:00,7448,1201,3140,3897,828,0,15327
14.09.2020 10:00:00,7466,1329,2596,4145,403,0,15517
14.09.2020 09:00:00,7441,1350,1588,4355,612,644,15285
14.09.2020 08:00:00,7463,1348,839,4366,547,645,14610
14.09.2020 07:00:00,7441,1345,309,4049,1315,269,14008
14.09.2020 06:00:00,7437,1221,275,3919,174,0,12563
14.09.2020 05:00:00,7463,1168,183,3708,126,0,11681
14.09.2020 04:00:00,7457,1218,76,3855,273,0,11635
14.09.2020 03:00:00,7438,1219,74,3816,256,0,11548
14.09.2020 02:00:00,7449,1180,116,3795,120,0,11730
14.09.2020 01:00:00,7446,1148,149,3605,815,0,12230
14.09.2020 00:00:00,7425,1221,157,4243,383,105,12808
13.09.2020 23:00:00,7421,1350,214,4310,694,643,13860
13.09.2020 22:00:00,7433,1353,276,4405,1188,781,14978
13.09.2020 21:00:00,7417,1355,252,4460,1790,975,16126
13.09.2020 20:00:00,7434,1356,223,4375,2323,977,16121
13.09.2020 19:00:00,7424,1364,249,4353,1432,646,14897
13.09.2020 18:00:00,7396,1239,653,3635,1433,647,14564
13.09.2020 17:00:00,7399,1125,1617,3181,964,638,14433
13.09.2020 16:00:00,7417,1146,2444,3018,412,0,14168
13.09.2020 15:00:00,7423,1165,3056,2928,471,0,14059
13.09.2020 14:00:00,7407,1187,3408,3045,352,0,14278
13.09.2020 13:00:00,7407,1152,3621,2928,103,0,13990
13.09.2020 12:00:00,7417,1173,3682,2883,256,0,14020
13.09.2020 11:00:00,7418,1169,3403,2898,457,0,14101
13.09.2020 10:00:00,7442,1189,2794,3153,388,0,14074
13.09.2020 09:00:00,7442,1206,1908,3198,642,0,13645
13.09.2020 08:00:00,7443,1174,1147,3171,108,0,12505
13.09.2020 07:00:00,7424,1167,793,3261,115,0,12154
13.09.2020 06:00:00,7458,1126,725,3243,125,0,11753
13.09.2020 05:00:00,7443,1126,685,3277,270,0,11591
13.09.2020 04:00:00,7443,1125,698,3363,138,0,11617
13.09.2020 03:00:00,7424,1125,709,3396,121,0,11717
13.09.2020 02:00:00,7442,1118,668,3355,122,0,11863
13.09.2020 01:00:00,7434,1131,637,3494,179,0,12391
13.09.2020 00:00:00,7635,1125,619,3686,508,0,12911
12.09.2020 23:00:00,7688,1132,580,3619,1126,324,13948
12.09.2020 22:00:00,7704,1193,469,3935,1356,967,15083
12.09.2020 21:00:00,7701,1362,370,4248,1706,974,15923
12.09.2020 20:00:00,7687,1459,269,4518,1335,972,16117
12.09.2020 19:00:00,7699,1312,385,3903,1501,647,15150
12.09.2020 18:00:00,7707,1206,917,3676,1159,646,15186
12.09.2020 17:00:00,7690,1218,1767,3553,907,0,14957
12.09.2020 16:00:00,7689,1212,2603,3495,523,0,14609
12.09.2020 15:00:00,7709,1221,3175,3198,425,0,14654
12.09.2020 14:00:00,7692,1203,3452,3124,185,0,14501
12.09.2020 13:00:00,7717,1204,3472,3150,62,0,14365
12.09.2020 12:00:00,7729,1226,3461,3232,64,0,14579
12.09.2020 11:00:00,7731,1175,3066,3274,452,0,14442
12.09.2020 10:00:00,7746,1145,2481,3355,466,0,14471
12.09.2020 09:00:00,7770,1238,1711,3496,413,0,14374
12.09.2020 08:00:00,7753,1239,1006,3493,427,0,13422
12.09.2020 07:00:00,7757,1133,681,3557,128,0,12787
12.09.2020 06:00:00,7748,1107,612,3384,406,0,12283
12.09.2020 05:00:00,7743,1103,624,3347,127,0,11946
12.09.2020 04:00:00,7749,1104,636,3267,126,0,11778
12.09.2020 03:00:00,7731,1102,686,3468,124,0,11855
12.09.2020 02:00:00,7748,1129,741,3621,127,0,12081
12.09.2020 01:00:00,7756,1113,728,3670,123,0,12559
12.09.2020 00:00:00,7727,1137,756,4134,123,0,13175
11.09.2020 23:00:00,7730,1194,813,4240,363,320,14092
11.09.2020 22:00:00,7733,1480,812,4446,420,546,15010
11.09.2020 21:00:00,7712,1492,327,4803,1249,983,16144
11.09.2020 20:00:00,7730,1491,113,4771,1659,987,16232
11.09.2020 19:00:00,7711,1493,146,4588,1091,834,15321
11.09.2020 18:00:00,7713,1490,609,4358,896,646,15193
11.09.2020 17:00:00,7700,1215,1533,3947,1009,634,15207
11.09.2020 16:00:00,7711,1234,2353,3832,831,0,14951
11.09.2020 15:00:00,7707,1257,2898,3507,583,0,14884
11.09.2020 14:00:00,7723,1264,3230,3700,512,0,14801
11.09.2020 13:00:00,7729,1270,3332,3599,273,0,14713
11.09.2020 12:00:00,7746,1254,3293,3665,456,0,14686
11.09.2020 11:00:00,7738,1218,3034,3737,476,0,14858
11.09.2020 10:00:00,7751,1222,2516,3699,467,0,15149
11.09.2020 09:00:00,7762,1369,1599,4180,438,279,15047
11.09.2020 08:00:00,7755,1466,830,4372,681,0,14561
11.09.2020 07:00:00,7757,1374,271,4431,859,0,14006
11.09.2020 06:00:00,7750,1192,174,4028,126,0,12654
11.09.2020 05:00:00,7724,1117,60,3979,141,0,12067
11.09.2020 04:00:00,7722,1125,69,3859,173,0,11787
11.09.2020 03:00:00,7715,1120,79,3753,129,0,11905
11.09.2020 02:00:00,7721,1098,90,3790,131,0,12122
11.09.2020 01:00:00,7730,1128,39,3958,275,0,12545
11.09.2020 00:00:00,7713,1292,41,4374,392,325,13263
10.09.2020 23:00:00,7698,1481,88,4753,174,645,14333
10.09.2020 22:00:00,7689,1507,142,5020,905,783,15637
10.09.2020 21:00:00,7707,1503,169,5161,1886,783,16775
10.09.2020 20:00:00,7699,1499,193,5112,1719,984,16698
10.09.2020 19:00:00,7694,1493,278,4651,1269,835,15973
10.09.2020 18:00:00,7695,1387,722,4316,1425,745,15754
10.09.2020 17:00:00,7671,1378,1592,4047,903,491,15658
10.09.2020 16:00:00,7678,1423,2330,3870,578,0,15536
10.09.2020 15:00:00,7671,1564,2999,3541,453,0,15241
10.09.2020 14:00:00,7679,1483,3211,3540,609,0,15092
10.09.2020 13:00:00,7691,1366,3417,3414,549,0,15044
10.09.2020 12:00:00,7691,1367,3379,3454,515,0,15013
10.09.2020 11:00:00,7706,1340,3081,3552,516,0,15190
10.09.2020 10:00:00,7703,1352,2448,3629,544,55,15095
10.09.2020 09:00:00,7720,1522,1707,4081,358,325,15181
10.09.2020 08:00:00,7729,1512,817,4032,541,323,14710
10.09.2020 07:00:00,7715,1499,207,4209,843,303,14259
10.09.2020 06:00:00,7719,1405,101,3915,134,0,12750
10.09.2020 05:00:00,7704,1221,65,3612,135,0,11946
10.09.2020 04:00:00,7702,1221,84,3489,130,0,11775
10.09.2020 03:00:00,7697,1255,96,3546,133,0,11688
10.09.2020 02:00:00,7721,1231,167,3679,278,0,11939
10.09.2020 01:00:00,7685,1300,240,3856,275,0,12452
10.09.2020 00:00:00,7715,1280,247,3732,442,0,12683
09.09.2020 23:00:00,7686,1449,278,4503,271,323,14084
09.09.2020 22:00:00,7699,1499,246,4819,511,981,15570
09.09.2020 21:00:00,7680,1535,223,4930,1515,972,16510
09.09.2020 20:00:00,7690,1502,202,4995,1416,973,16264
09.09.2020 19:00:00,7703,1431,388,4540,1138,644,15490
09.09.2020 18:00:00,7697,1315,893,4230,1062,320,15231
09.09.2020 17:00:00,7687,1283,1849,3650,725,312,14966
09.09.2020 16:00:00,7691,1292,2588,3405,784,0,14856
09.09.2020 15:00:00,7698,1327,3124,3248,537,0,14682
09.09.2020 14:00:00,7689,1359,3306,3218,608,0,14684
09.09.2020 13:00:00,7708,1350,3050,3149,171,0,14547
09.09.2020 12:00:00,7722,1340,3301,3263,177,0,14323
09.09.2020 11:00:00,7739,1314,2956,3501,178,0,14538
09.09.2020 10:00:00,7752,1297,2443,3514,512,0,14833
09.09.2020 09:00:00,7735,1440,1532,4003,513,0,14766
09.09.2020 08:00:00,7737,1492,716,4149,518,0,14444
09.09.2020 07:00:00,7727,1462,194,4207,774,308,14188
09.09.2020 06:00:00,7748,1301,152,3842,280,0,12552
09.09.2020 05:00:00,7731,1292,197,3898,275,0,11899
09.09.2020 04:00:00,7726,1266,349,3751,417,0,11767
09.09.2020 03:00:00,7732,1263,535,3633,461,0,11669
09.09.2020 02:00:00,7711,1242,590,3498,127,0,11918
09.09.2020 01:00:00,7725,1208,675,3893,132,0,12342
09.09.2020 00:00:00,7733,1318,742,4372,137,0,13147
08.09.2020 23:00:00,7703,1473,769,4699,190,0,14093
08.09.2020 22:00:00,7726,1472,745,4821,420,647,15415
08.09.2020 21:00:00,7706,1514,791,4848,1040,973,16401
08.09.2020 20:00:00,7698,1472,789,5006,796,989,16176
08.09.2020 19:00:00,7712,1449,747,4739,699,643,15521
08.09.2020 18:00:00,7692,1455,951,4222,754,644,15144
08.09.2020 17:00:00,7656,1387,1656,3985,1039,0,15153
08.09.2020 16:00:00,7682,1314,2337,3766,934,0,14937
08.09.2020 15:00:00,7692,1335,3016,3596,559,0,15146
08.09.2020 14:00:00,7694,1356,3219,3581,564,0,15067
08.09.2020 13:00:00,7707,1364,3229,3554,525,0,14916
08.09.2020 12:00:00,7698,1356,3236,3578,511,0,14966
08.09.2020 11:00:00,7705,1488,2712,3970,461,0,15142
08.09.2020 10:00:00,7741,1493,2194,4042,166,0,15237
08.09.2020 09:00:00,7706,1511,1346,4346,985,0,15259
08.09.2020 08:00:00,7733,1487,635,4261,931,0,14560
08.09.2020 07:00:00,7729,1461,346,4502,609,0,14195
08.09.2020 06:00:00,7720,1247,268,3938,274,0,12806
08.09.2020 05:00:00,7712,1213,210,4003,269,0,12204
08.09.2020 04:00:00,7724,1221,127,4049,279,0,12084
08.09.2020 03:00:00,7723,1340,53,4080,371,0,12103
08.09.2020 02:00:00,7722,1340,50,4201,227,0,12299
08.09.2020 01:00:00,7707,1300,49,4238,274,0,12765
08.09.2020 00:00:00,7723,1230,28,4599,279,150,13396
07.09.2020 23:00:00,7714,1489,12,4919,225,646,14501
07.09.2020 22:00:00,7712,1488,31,5295,1031,785,15793
07.09.2020 21:00:00,7723,1482,43,5411,1674,935,16743
07.09.2020 20:00:00,7707,1481,50,5388,2047,796,16749
07.09.2020 19:00:00,7742,1488,127,5215,1253,645,15963
07.09.2020 18:00:00,7713,1515,556,5056,1041,647,15873
07.09.2020 17:00:00,7701,1526,1349,4410,650,325,15706
07.09.2020 16:00:00,7706,1503,2061,4255,433,0,15531
07.09.2020 15:00:00,7722,1449,2580,4053,494,0,15571
07.09.2020 14:00:00,7712,1248,2817,3641,758,0,15355
07.09.2020 13:00:00,7682,1251,2909,3657,716,0,15153
07.09.2020 12:00:00,7700,1239,2951,3553,500,0,15055
07.09.2020 11:00:00,7699,1231,2709,3548,542,0,15097
07.09.2020 10:00:00,7687,1464,2324,3876,512,0,15252
07.09.2020 09:00:00,7711,1504,1482,4039,823,323,15108
07.09.2020 08:00:00,7711,1473,804,4206,744,325,14631
07.09.2020 07:00:00,7698,1459,399,4245,656,131,13923
07.09.2020 06:00:00,7705,1227,291,3623,367,0,12478
07.09.2020 05:00:00,7700,1133,269,3517,508,0,11847
07.09.2020 04:00:00,7691,1136,290,3580,276,0,11708
07.09.2020 03:00:00,7716,1141,310,3627,280,0,11773
07.09.2020 02:00:00,7696,1136,333,3558,247,0,11893
07.09.2020 01:00:00,7666,1215,262,3730,268,0,12329
07.09.2020 00:00:00,7686,1211,198,4051,131,323,12963
06.09.2020 23:00:00,7695,1358,200,4231,487,644,13901
06.09.2020 22:00:00,7689,1323,257,4354,1292,795,15307
06.09.2020 21:00:00,7663,1292,294,4248,2482,797,16162
06.09.2020 20:00:00,7687,1188,350,3948,2089,966,15869
06.09.2020 19:00:00,7666,1185,558,3931,1148,836,14927
06.09.2020 18:00:00,7672,1190,1151,3801,956,332,14460
06.09.2020 17:00:00,7673,1170,1890,3494,828,0,14234
06.09.2020 16:00:00,7637,1174,2613,3430,110,0,14089
06.09.2020 15:00:00,7634,1171,2985,3239,181,0,14039
06.09.2020 14:00:00,7648,1170,3153,3234,81,0,13861
06.09.2020 13:00:00,7619,1178,3322,3311,82,0,13925
06.09.2020 12:00:00,7642,1164,3268,3533,141,0,13916
06.09.2020 11:00:00,7642,1143,2894,3600,420,0,14111
06.09.2020 10:00:00,7624,1163,2165,3606,509,0,13949
06.09.2020 09:00:00,7580,1120,1509,3600,225,0,13416
06.09.2020 08:00:00,7566,1123,881,3644,135,0,12812
06.09.2020 07:00:00,7553,1155,550,3788,129,0,12132
06.09.2020 06:00:00,7549,1126,672,3649,137,0,11949
06.09.2020 05:00:00,7534,1118,585,3638,128,0,11667
06.09.2020 04:00:00,7538,1128,511,3681,130,0,11528
06.09.2020 03:00:00,7528,1196,432,3620,128,0,11699
06.09.2020 02:00:00,7520,1204,309,3760,131,0,11873
06.09.2020 01:00:00,7504,1140,326,3871,334,0,12235
06.09.2020 00:00:00,7538,1128,348,4347,632,0,13076
05.09.2020 23:00:00,7877,1167,303,4220,773,326,14093
05.09.2020 22:00:00,8250,1188,271,4282,899,649,15182
05.09.2020 21:00:00,8227,1351,529,4871,577,977,16188
05.09.2020 20:00:00,8212,1399,392,4744,546,988,15905
05.09.2020 19:00:00,8187,1358,417,4429,524,646,15221
05.09.2020 18:00:00,8169,1400,610,4284,665,326,14946
05.09.2020 17:00:00,8141,1285,1049,3916,1117,0,14825
05.09.2020 16:00:00,8049,1152,1524,3719,774,0,14811
05.09.2020 15:00:00,8047,1165,1998,3535,432,0,14477
05.09.2020 14:00:00,8070,1125,2353,3413,468,0,14656
05.09.2020 13:00:00,8028,1147,2300,3557,508,0,14559
05.09.2020 12:00:00,8067,1186,2372,3490,459,0,14813
05.09.2020 11:00:00,8075,1221,1858,3708,425,0,14643
05.09.2020 10:00:00,8088,1206,1376,3889,790,0,14775
05.09.2020 09:00:00,8102,1282,908,3794,692,324,14303
05.09.2020 08:00:00,8074,1162,702,3680,219,0,13394
05.09.2020 07:00:00,8073,1185,609,3801,139,0,12809
05.09.2020 06:00:00,8093,1208,650,3788,128,0,12344
05.09.2020 05:00:00,8079,1175,545,3747,347,0,12064
05.09.2020 04:00:00,8046,1149,564,3709,133,0,11824
05.09.2020 03:00:00,8064,1199,643,3724,347,0,11979
05.09.2020 02:00:00,8089,1180,673,3912,206,0,12010
05.09.2020 01:00:00,8057,1124,709,3800,130,0,12752
05.09.2020 00:00:00,8060,1152,606,4346,203,0,13421
04.09.2020 23:00:00,7975,1160,600,4568,423,97,14380
04.09.2020 22:00:00,7971,1159,576,4685,843,844,15464
04.09.2020 21:00:00,7988,1441,455,5381,785,977,16457
04.09.2020 20:00:00,7931,1445,427,5423,723,976,16332
04.09.2020 19:00:00,7885,1453,465,5463,904,305,15812
04.09.2020 18:00:00,7987,1469,800,5039,771,0,15475
04.09.2020 17:00:00,8044,1449,1361,4615,709,0,15850
04.09.2020 16:00:00,8050,1375,1658,4378,783,0,15799
04.09.2020 15:00:00,8072,1306,1953,4250,816,0,15716
04.09.2020 14:00:00,8059,1272,2010,4239,942,0,15826
04.09.2020 13:00:00,8053,1225,2160,4255,611,0,15593
04.09.2020 12:00:00,8042,1367,2197,4330,356,0,15612
04.09.2020 11:00:00,8076,1400,1965,4469,319,0,15653
04.09.2020 10:00:00,8067,1466,1911,4880,356,0,15915
04.09.2020 09:00:00,8083,1407,1387,4757,740,0,15829
04.09.2020 08:00:00,8108,1384,995,4666,507,0,15002
04.09.2020 07:00:00,8065,1304,698,4602,234,0,14282
04.09.2020 06:00:00,8075,1201,524,4204,130,0,13115
04.09.2020 05:00:00,8085,1134,521,4179,281,0,12457
04.09.2020 04:00:00,8068,1142,457,4212,148,0,12252
04.09.2020 03:00:00,8071,1147,374,4512,163,0,12403
04.09.2020 02:00:00,8071,1145,269,4453,135,0,12490
04.09.2020 01:00:00,8116,1148,111,4622,138,0,13120
04.09.2020 00:00:00,8087,1221,149,5111,134,0,13677
03.09.2020 23:00:00,8079,1421,121,5394,211,222,14600
03.09.2020 22:00:00,8053,1483,146,5707,310,968,15975
03.09.2020 21:00:00,8092,1479,109,6048,1166,975,17030
03.09.2020 20:00:00,8049,1477,190,5918,955,972,16943
03.09.2020 19:00:00,8067,1481,358,5770,805,644,16331
03.09.2020 18:00:00,8041,1510,562,5616,814,644,16298
03.09.2020 17:00:00,8061,1523,1118,5217,537,644,16515
03.09.2020 16:00:00,8061,1531,1750,5087,573,0,16575
03.09.2020 15:00:00,8063,1552,2332,4870,573,0,16461
03.09.2020 14:00:00,8105,1345,2701,4497,858,0,16179
03.09.2020 13:00:00,8053,1273,2872,4552,1220,0,16149
03.09.2020 12:00:00,8094,1312,2908,4516,569,0,15936
03.09.2020 11:00:00,8088,1520,2668,5007,553,0,16061
03.09.2020 10:00:00,8058,1510,1984,5054,554,0,15860
03.09.2020 09:00:00,8085,1423,1315,4995,647,0,15574
03.09.2020 08:00:00,8044,1418,778,4443,864,0,14928
03.09.2020 07:00:00,8081,1182,275,4288,1220,0,14159
03.09.2020 06:00:00,8086,1152,142,4025,517,0,12925
03.09.2020 05:00:00,8031,1152,106,4017,279,0,12253
03.09.2020 04:00:00,8053,1152,123,3933,148,0,12113
03.09.2020 03:00:00,8068,1141,110,4124,278,0,12301
03.09.2020 02:00:00,8065,1156,60,4109,137,0,12391
03.09.2020 01:00:00,8062,1254,39,4284,161,0,12847
03.09.2020 00:00:00,8059,1324,16,4754,128,0,13670
02.09.2020 23:00:00,8041,1533,29,5120,151,646,14716
02.09.2020 22:00:00,8029,1531,35,5103,1185,782,16008
02.09.2020 21:00:00,8024,1531,58,5336,1840,965,17187
02.09.2020 20:00:00,8022,1539,192,5336,1491,972,16779
02.09.2020 19:00:00,8029,1548,355,5239,972,835,16243
02.09.2020 18:00:00,8020,1563,829,5239,998,624,16335
02.09.2020 17:00:00,8013,1543,1687,4838,1129,0,16388
02.09.2020 16:00:00,8036,1514,2422,4568,1040,0,16407
02.09.2020 15:00:00,8037,1353,2978,4194,878,0,16223
02.09.2020 14:00:00,8073,1335,3331,4010,654,0,16094
02.09.2020 13:00:00,8038,1324,3401,4037,677,0,15875
02.09.2020 12:00:00,8056,1325,3401,3997,638,0,15731
02.09.2020 11:00:00,8078,1497,3072,4280,559,0,15984
02.09.2020 10:00:00,8032,1469,2511,4276,591,0,15818
02.09.2020 09:00:00,8074,1407,1767,4319,559,0,15418
02.09.2020 08:00:00,8064,1415,931,4702,381,0,14646
02.09.2020 07:00:00,8023,1328,500,4471,896,0,14005
02.09.2020 06:00:00,8049,1253,395,3962,256,0,12801
02.09.2020 05:00:00,8068,1213,300,3949,134,0,12112
02.09.2020 04:00:00,8077,1252,253,3811,132,0,11912
02.09.2020 03:00:00,8066,1248,243,3951,133,0,12099
02.09.2020 02:00:00,8068,1294,245,3985,132,0,12229
02.09.2020 01:00:00,8049,1293,204,4105,292,0,12679
02.09.2020 00:00:00,8021,1401,156,4587,163,0,13431
01.09.2020 23:00:00,8033,1512,175,4736,243,430,14323
01.09.2020 22:00:00,8043,1528,181,5197,1026,780,16094
01.09.2020 21:00:00,8015,1523,192,5433,1907,971,17231
01.09.2020 20:00:00,8043,1513,269,5084,1472,973,16691
01.09.2020 19:00:00,8070,1526,511,4730,1394,646,16296
01.09.2020 18:00:00,8067,1550,1022,4341,1620,646,16380
01.09.2020 17:00:00,8008,1566,1827,4071,1112,0,16356
01.09.2020 16:00:00,7947,1594,2637,4119,1109,0,16392
01.09.2020 15:00:00,7957,1610,3084,3901,1166,0,16207
01.09.2020 14:00:00,8002,1534,3336,3857,929,0,16256
01.09.2020 13:00:00,7986,1311,3515,3530,565,0,15819
01.09.2020 12:00:00,7950,1301,3579,3453,589,0,15831
01.09.2020 11:00:00,7988,1287,3254,3306,437,0,15769
01.09.2020 10:00:00,7969,1288,2766,3435,717,0,15624
01.09.2020 09:00:00,7970,1502,1752,3701,420,0,14961
01.09.2020 08:00:00,7869,1477,1139,3922,457,0,14436
01.09.2020 07:00:00,7822,1424,749,3793,583,0,13889
01.09.2020 06:00:00,7906,1249,706,3276,140,0,12723
01.09.2020 05:00:00,7905,1180,627,3185,268,0,12050
01.09.2020 04:00:00,7848,1170,619,3170,283,0,11887
01.09.2020 03:00:00,7875,1153,554,3042,134,0,11881
01.09.2020 02:00:00,7889,1164,541,3137,131,0,12010
01.09.2020 01:00:00,7859,1174,490,3363,144,0,12428
01.09.2020 00:00:00,7882,1475,459,4161,74,0,13569
31.08.2020 23:00:00,7848,1482,491,4757,412,645,14777
31.08.2020 22:00:00,7836,1481,438,5017,927,961,16299
31.08.2020 21:00:00,7807,1471,426,5165,2318,987,17280
31.08.2020 20:00:00,7825,1467,363,4970,1498,973,16678
31.08.2020 19:00:00,7777,1474,502,4936,1515,645,16287
31.08.2020 18:00:00,7719,1496,1095,4558,1559,642,16436
31.08.2020 17:00:00,7714,1498,2016,4087,1176,320,16229
31.08.2020 16:00:00,7711,1472,2881,3835,1074,0,16264
31.08.2020 15:00:00,7651,1320,3513,3529,838,0,16180
31.08.2020 14:00:00,7656,1213,3640,3431,854,0,15822
31.08.2020 13:00:00,7664,1209,3691,3429,768,0,15721
31.08.2020 12:00:00,7671,1212,3632,3389,505,0,15734
31.08.2020 11:00:00,7694,1213,3291,3383,689,0,15742
31.08.2020 10:00:00,7732,1364,2729,3621,751,0,15638
31.08.2020 09:00:00,7737,1475,1870,3703,877,0,15091
31.08.2020 08:00:00,7663,1454,1158,3633,596,0,14358
31.08.2020 07:00:00,7679,1353,750,3712,762,0,13517
31.08.2020 06:00:00,7685,1210,648,3433,344,0,12296
31.08.2020 05:00:00,7645,1173,577,3385,346,0,11881
31.08.2020 04:00:00,7665,1175,527,3323,292,0,11624
31.08.2020 03:00:00,7708,1164,494,3263,575,0,11784
31.08.2020 02:00:00,7693,1164,567,3131,340,0,11959
31.08.2020 01:00:00,7660,1165,652,2976,238,0,12306
31.08.2020 00:00:00,7667,1391,652,3410,185,0,13192
30.08.2020 23:00:00,7665,1486,506,3983,463,646,14182
30.08.2020 22:00:00,7637,1483,394,4068,1106,781,15407
30.08.2020 21:00:00,7618,1447,321,4185,1627,974,16188
30.08.2020 20:00:00,7637,1386,300,4150,1223,974,15554
30.08.2020 19:00:00,7667,1349,525,3854,1400,646,15127
30.08.2020 18:00:00,7596,1137,1087,3313,1432,645,14898
30.08.2020 17:00:00,7607,1067,2108,3173,790,318,14767
30.08.2020 16:00:00,7626,1085,2849,2754,709,0,14444
30.08.2020 15:00:00,7621,1116,3423,2712,621,0,14396
30.08.2020 14:00:00,7637,1122,3694,2705,416,0,14409
30.08.2020 13:00:00,7654,1121,3819,2682,75,0,14294
30.08.2020 12:00:00,7676,1123,3871,2633,156,0,14246
30.08.2020 11:00:00,7670,1128,3520,2820,75,0,14321
30.08.2020 10:00:00,7708,1261,2842,2925,394,0,14245
30.08.2020 09:00:00,7678,1267,1825,3174,428,0,13704
30.08.2020 08:00:00,7678,1236,930,3204,157,0,12694
30.08.2020 07:00:00,7722,1233,363,3169,140,0,12186
30.08.2020 06:00:00,7673,1229,171,2980,141,0,12015
30.08.2020 05:00:00,7749,1236,93,3059,306,0,11927
30.08.2020 04:00:00,7695,1242,65,3072,135,0,11810
30.08.2020 03:00:00,7693,1231,44,3140,303,0,11975
30.08.2020 02:00:00,7710,1224,72,3140,302,0,12193
30.08.2020 01:00:00,7665,1292,139,3572,291,0,12813
30.08.2020 00:00:00,7690,1310,159,3676,518,319,13407
29.08.2020 23:00:00,7650,1450,231,4088,599,646,14489
29.08.2020 22:00:00,7656,1444,249,4259,1068,983,15587
29.08.2020 21:00:00,7657,1448,239,4310,1776,987,16481
29.08.2020 20:00:00,7678,1438,274,4190,1065,973,15665
29.08.2020 19:00:00,7678,1449,401,4200,978,644,15314
29.08.2020 18:00:00,7688,1279,1094,3713,975,646,15251
29.08.2020 17:00:00,7676,1177,1846,3235,1344,309,14987
29.08.2020 16:00:00,7684,1199,2558,3039,477,0,14708
29.08.2020 15:00:00,7670,1204,3106,3101,472,0,14541
29.08.2020 14:00:00,7671,1221,3237,2991,465,0,14516
29.08.2020 13:00:00,7677,1216,3367,3010,287,0,14428
29.08.2020 12:00:00,7699,1217,3336,2920,392,0,14419
29.08.2020 11:00:00,7714,1194,2761,3078,755,0,14328
29.08.2020 10:00:00,7776,1185,2247,3231,520,0,14270
29.08.2020 09:00:00,7717,1153,1429,3288,585,0,13868
29.08.2020 08:00:00,7729,1213,718,3379,354,0,13235
29.08.2020 07:00:00,7723,1148,208,3373,536,0,12703
29.08.2020 06:00:00,7769,1224,83,3224,152,0,12190
29.08.2020 05:00:00,7713,1253,36,3374,160,0,11990
29.08.2020 04:00:00,7773,1273,62,3229,155,0,11975
29.08.2020 03:00:00,7764,1137,94,3243,278,0,11926
29.08.2020 02:00:00,7816,1141,117,3215,394,0,12385
29.08.2020 01:00:00,8011,1137,184,3549,467,0,12782
29.08.2020 00:00:00,8288,1222,101,3709,596,170,13476
28.08.2020 23:00:00,8276,1153,113,3569,901,646,14533
